Timestamp,Temperature,Humidity,Pressure,Rotation
4679,23.9,44.98,1013.24,1207
4680,23.99,45.06,1013.15,1201
4681,24.06,44.96,1013.28,1199
4682,24.16,44.81,1013.29,1196
4683,24.04,44.84,1013.26,1205
4684,24.02,45.03,1013.23,1198
4685,24.0,44.96,1013.26,1204
4686,24.03,45.18,1013.34,1202
4687,24.22,45.04,1013.24,1197
4688,24.12,45.49,1013.25,1202
4689,23.88,44.86,1013.24,1193
4690,24.14,45.09,1013.25,1205
4691,23.92,44.81,1013.21,1204
4692,24.08,44.74,1013.29,1198
4693,24.02,44.79,1013.25,1193
4694,24.08,44.89,1013.26,1196
4695,24.25,45.06,1013.34,1195
4696,23.98,44.94,1013.3,1204
4697,23.97,45.15,1013.27,1200
4698,23.94,44.87,1013.28,1198
4699,24.05,44.86,1013.3,1195
4700,23.7,44.84,1013.21,1194
4701,24.25,44.96,1013.18,1200
4702,23.97,44.88,1013.22,1205
4703,24.13,45.23,1013.27,1201
4704,24.07,44.75,1013.3,1196
4705,24.12,45.12,1013.25,1197
4706,24.12,44.83,1013.2,1192
4707,23.98,44.9,1013.22,1202
4708,24.06,45.09,1013.26,1193
4709,24.07,44.81,1013.27,1203
4710,23.99,45.01,1013.25,1202
4711,23.97,44.83,1013.23,1203
4712,23.96,44.75,1013.28,1204
4713,24.01,45.01,1013.32,1193
4714,23.97,45.21,1013.24,1201
4715,23.97,45.17,1013.27,1197
4716,24.01,45.0,1013.24,1202
4717,24.21,45.04,1013.2,1205
4718,24.0,44.73,1013.26,1196
4719,23.89,44.82,1013.23,1202
4720,24.01,44.69,1013.29,1193
4721,23.88,44.95,1013.27,1204
4722,24.08,45.26,1013.32,1194
4723,23.84,45.28,1013.27,1202
4724,23.98,45.24,1013.14,1198
4725,24.0,44.9,1013.24,1208
4726,24.28,45.08,1013.26,1198
4727,24.01,44.97,1013.23,1203
4728,24.11,45.12,1013.21,1197
4729,23.82,44.97,1013.26,1196
4730,23.96,45.21,1013.31,1191
4731,23.99,45.33,1013.28,1201
4732,24.03,44.51,1013.17,1198
4733,23.98,44.59,1013.25,1196
4734,24.02,44.98,1013.23,1200
4735,24.02,45.08,1013.18,1199
4736,23.82,45.02,1013.21,1199
4737,24.16,45.14,1013.32,1193
4738,23.84,45.06,1013.34,1203
4739,23.92,44.77,1013.26,1206
4740,23.95,44.64,1013.23,1202
4741,23.88,45.32,1013.23,1201
4742,23.94,45.18,1013.27,1201
4743,23.94,44.92,1013.3,1204
4744,23.96,45.0,1013.17,1194
4745,24.04,45.45,1013.24,1216
4746,23.92,44.88,1013.28,1198
4747,23.94,44.88,1013.22,1211
4748,24.04,45.05,1013.25,1208
4749,23.94,45.31,1013.23,1196
4750,23.98,45.11,1013.32,1202
4751,23.94,45.15,1013.25,1198
4752,24.02,44.9,1013.22,1203
4753,24.05,45.3,1013.14,1198
4754,24.15,45.24,1013.22,1204
4755,23.97,44.92,1013.22,1200
4756,23.83,44.95,1013.29,1200
4757,24.0,45.22,1013.22,1196
4758,23.98,45.46,1013.3,1199
4759,24.04,44.88,1013.3,1195
4760,23.86,45.27,1013.21,1205
4761,23.95,44.98,1013.25,1199
4762,23.98,45.21,1013.25,1199
4763,24.04,45.05,1013.35,1210
4764,23.99,44.97,1013.18,1206
4765,24.0,44.96,1013.21,1198
4766,23.91,45.32,1013.29,1198
4767,23.77,44.93,1013.25,1203
4768,23.98,44.85,1013.17,1208
4769,23.82,45.24,1013.22,1205
4770,23.82,44.8,1013.32,1199
4771,24.0,44.96,1013.21,1199
4772,23.9,45.08,1013.22,1202
4773,23.97,45.29,1013.32,1195
4774,24.09,45.18,1013.31,1194
4775,24.0,44.98,1013.27,1193
4776,23.93,45.19,1013.27,1198
4777,24.13,45.17,1013.3,1203
4778,23.94,45.24,1013.23,1196
4779,24.04,45.03,1013.28,1194
4780,23.91,45.14,1013.24,1200
4781,23.99,45.19,1013.27,1199
4782,23.96,45.38,1013.19,1199
4783,23.87,45.09,1013.27,1208
4784,23.95,44.97,1013.31,1205
4785,23.82,45.06,1013.25,1194
4786,24.04,45.35,1013.24,1200
4787,24.0,45.25,1013.32,1199
4788,23.87,45.63,1013.25,1202
4789,23.86,45.32,1013.22,1200
4790,24.07,45.1,1013.22,1203
4791,23.65,45.05,1013.33,1194
4792,23.77,44.85,1013.28,1204
4793,24.09,45.29,1013.23,1203
4794,23.86,44.91,1013.23,1196
4795,23.93,44.81,1013.24,1206
4796,24.12,45.07,1013.25,1200
4797,23.84,45.27,1013.25,1207
4798,23.85,44.94,1013.22,1207
4799,23.81,45.03,1013.25,1202
4800,23.98,45.1,1013.28,1200
4801,23.9,45.16,1013.18,1193
4802,23.83,45.26,1013.15,1197
4803,23.94,45.14,1013.19,1201
4804,23.82,45.26,1013.16,1207
4805,23.82,44.81,1013.23,1201
4806,23.87,45.61,1013.26,1205
4807,23.99,45.33,1013.28,1200
4808,24.1,45.29,1013.22,1203
4809,23.86,45.33,1013.18,1197
4810,23.83,45.05,1013.28,1206
4811,23.93,45.13,1013.23,1201
4812,23.7,45.0,1013.12,1201
4813,23.89,45.23,1013.25,1193
4814,23.88,45.32,1013.3,1205
4815,24.05,45.22,1013.19,1203
4816,23.83,44.96,1013.16,1199
4817,24.0,44.75,1013.23,1197
4818,23.83,44.61,1013.26,1198
4819,23.93,45.35,1013.25,1194
4820,23.73,45.36,1013.3,1200
4821,24.05,45.43,1013.2,1200
4822,23.83,45.42,1013.33,1201
4823,23.84,45.12,1013.27,1198
4824,23.97,45.56,1013.21,1198
4825,23.77,45.2,1013.22,1196
4826,23.71,44.89,1013.32,1198
4827,23.86,45.26,1013.18,1208
4828,23.95,45.03,1013.26,1195
4829,23.68,45.02,1013.3,1209
4830,23.76,45.1,1013.26,1200
4831,23.91,45.23,1013.23,1198
4832,23.86,44.8,1013.26,1201
4833,23.99,45.11,1013.31,1200
4834,23.84,45.1,1013.28,1195
4835,23.92,44.72,1013.18,1197
4836,23.76,45.11,1013.21,1205
4837,23.94,45.18,1013.22,1203
4838,23.95,45.55,1013.28,1202
4839,23.77,45.21,1013.22,1196
4840,23.84,45.15,1013.23,1193
4841,23.95,44.94,1013.22,1195
4842,23.81,45.34,1013.21,1204
4843,23.93,45.46,1013.24,1194
4844,23.9,45.25,1013.22,1195
4845,23.8,45.4,1013.21,1199
4846,23.92,45.0,1013.32,1201
4847,23.96,45.03,1013.35,1203
4848,23.88,45.18,1013.3,1199
4849,24.07,45.04,1013.21,1204
4850,23.99,45.17,1013.29,1196
4851,23.89,45.37,1013.22,1195
4852,23.8,45.01,1013.22,1203
4853,23.89,45.0,1013.27,1200
4854,23.74,45.27,1013.27,1198
4855,23.92,45.22,1013.23,1205
4856,23.79,45.0,1013.24,1205
4857,24.07,45.09,1013.25,1208
4858,23.73,45.11,1013.29,1201
4859,23.88,45.21,1013.18,1208
4860,23.79,45.41,1013.26,1198
4861,23.8,45.34,1013.29,1207
4862,23.84,45.25,1013.26,1201
4863,23.8,45.38,1013.27,1195
4864,23.81,44.87,1013.33,1195
4865,23.92,45.27,1013.26,1196
4866,23.89,45.28,1013.14,1205
4867,23.72,45.19,1013.24,1201
4868,24.03,45.05,1013.31,1195
4869,23.66,45.2,1013.22,1205
4870,23.7,44.9,1013.17,1196
4871,23.91,45.34,1013.21,1198
4872,23.85,45.45,1013.25,1199
4873,23.77,45.39,1013.31,1200
4874,23.78,45.06,1013.16,1198
4875,23.78,45.33,1013.31,1197
4876,23.84,45.21,1013.27,1202
4877,23.88,45.39,1013.31,1195
4878,23.97,45.21,1013.18,1198
4879,24.01,45.3,1013.26,1202
4880,23.68,45.34,1013.29,1193
4881,23.88,45.36,1013.24,1195
4882,23.8,45.19,1013.25,1198
4883,23.76,45.47,1013.22,1186
4884,23.9,44.66,1013.3,1203
4885,23.77,45.24,1013.27,1190
4886,23.83,44.97,1013.28,1199
4887,23.91,45.34,1013.18,1205
4888,23.71,45.1,1013.26,1191
4889,23.8,44.86,1013.23,1197
4890,23.89,45.31,1013.3,1204
4891,23.74,45.03,1013.29,1205
4892,23.78,45.59,1013.28,1210
4893,23.84,45.03,1013.21,1195
4894,23.78,45.25,1013.27,1198
4895,23.81,45.05,1013.21,1202
4896,23.63,45.4,1013.32,1203
4897,23.82,45.36,1013.26,1197
4898,23.9,45.38,1013.19,1201
4899,23.83,45.12,1013.24,1200
4900,23.86,45.56,1013.27,1196
4901,23.85,45.34,1013.19,1196
4902,23.89,45.09,1013.24,1198
4903,23.79,44.98,1013.33,1193
4904,23.85,44.74,1013.28,1197
4905,23.71,45.0,1013.24,1188
4906,23.84,45.3,1013.23,1197
4907,23.89,45.06,1013.2,1200
4908,23.75,45.56,1013.23,1198
4909,23.84,45.2,1013.23,1203
4910,23.94,45.55,1013.28,1200
4911,23.87,45.11,1013.33,1198
4912,23.76,45.23,1013.27,1205
4913,23.92,45.25,1013.1,1199
4914,23.77,45.39,1013.17,1196
4915,23.81,45.45,1013.12,1193
4916,23.73,45.24,1013.26,1195
4917,23.78,45.64,1013.31,1194
4918,23.87,45.18,1013.28,1191
4919,23.75,45.32,1013.28,1196
4920,23.89,45.56,1013.24,1192
4921,23.69,45.12,1013.28,1195
4922,23.67,45.57,1013.22,1202
4923,23.67,45.09,1013.26,1194
4924,23.78,45.19,1013.2,1208
4925,24.03,45.26,1013.28,1200
4926,23.66,45.41,1013.21,1199
4927,23.95,45.64,1013.3,1203
4928,23.77,45.13,1013.3,1197
4929,23.71,45.41,1013.24,1208
4930,23.78,45.16,1013.27,1211
4931,23.78,45.01,1013.22,1194
4932,23.53,45.43,1013.32,1197
4933,23.77,45.22,1013.21,1191
4934,23.73,45.36,1013.18,1199
4935,23.74,45.01,1013.28,1202
4936,23.75,44.97,1013.24,1182
4937,23.8,45.37,1013.22,1207
4938,23.88,45.42,1013.3,1196
4939,23.82,45.65,1013.17,1202
4940,23.74,45.13,1013.14,1194
4941,23.79,45.18,1013.34,1192
4942,23.9,45.14,1013.2,1201
4943,23.83,45.42,1013.34,1203
4944,23.52,45.38,1013.28,1206
4945,23.68,45.36,1013.35,1208
4946,23.67,45.44,1013.23,1197
4947,23.72,45.51,1013.31,1201
4948,23.69,45.44,1013.33,1196
4949,23.63,45.63,1013.31,1206
4950,23.89,44.92,1013.18,1203
4951,23.77,45.34,1013.3,1202
4952,23.75,45.31,1013.17,1202
4953,23.76,45.66,1013.27,1197
4954,23.88,45.17,1013.19,1199
4955,23.66,45.12,1013.25,1197
4956,23.77,45.45,1013.23,1192
4957,23.9,45.11,1013.21,1207
4958,23.86,45.62,1013.27,1191
4959,23.76,45.49,1013.21,1205
4960,23.83,45.2,1013.19,1206
4961,23.94,45.21,1013.2,1218
4962,23.72,44.98,1013.34,1200
4963,23.81,45.32,1013.24,1205
4964,23.72,45.23,1013.19,1192
4965,23.8,45.62,1013.22,1206
4966,23.75,45.29,1013.28,1199
4967,23.92,45.58,1013.25,1206
4968,23.62,45.52,1013.2,1193
4969,23.73,45.1,1013.21,1200
4970,23.66,45.39,1013.27,1195
4971,23.64,45.48,1013.24,1203
4972,23.96,45.38,1013.24,1200
4973,23.64,45.21,1013.23,1197
4974,23.98,45.48,1013.29,1196
4975,23.82,45.49,1013.23,1201
4976,23.65,45.37,1013.33,1209
4977,23.72,45.8,1013.3,1198
4978,23.78,45.46,1013.27,1206
4979,23.49,45.39,1013.23,1199
4980,23.7,45.4,1013.26,1203
4981,23.82,45.63,1013.23,1203
4982,23.8,45.68,1013.23,1190
4983,23.73,45.48,1013.18,1205
4984,23.62,45.48,1013.18,1200
4985,23.65,45.4,1013.21,1196
4986,23.79,45.38,1013.23,1198
4987,23.78,45.25,1013.26,1198
4988,23.95,45.4,1013.23,1199
4989,23.78,45.43,1013.24,1197
4990,23.76,45.26,1013.26,1196
4991,23.8,45.67,1013.29,1196
4992,23.73,45.48,1013.19,1201
4993,23.73,45.36,1013.32,1195
4994,23.71,45.39,1013.28,1207
4995,23.58,45.56,1013.25,1205
4996,23.67,45.45,1013.21,1194
4997,23.69,45.59,1013.18,1189
4998,23.8,45.19,1013.23,1196
4999,23.79,45.33,1013.2,1191
5000,23.59,45.49,1013.3,1196
5001,23.62,45.45,1013.23,1204
5002,23.82,45.3,1013.22,1199
5003,23.68,45.31,1013.16,1201
5004,23.74,45.56,1013.21,1190
5005,23.76,45.37,1013.26,1207
5006,23.85,45.62,1013.26,1199
5007,23.66,45.18,1013.19,1195
5008,23.74,45.01,1013.22,1203
5009,23.83,45.49,1013.24,1198
5010,23.66,45.39,1013.19,1204
5011,23.56,45.03,1013.29,1206
5012,23.61,45.33,1013.23,1201
5013,23.73,45.17,1013.27,1210
5014,23.71,45.21,1013.24,1188
5015,23.91,45.51,1013.27,1203
5016,23.64,45.49,1013.19,1202
5017,23.78,45.45,1013.28,1201
5018,23.71,45.37,1013.23,1202
5019,23.7,45.59,1013.18,1197
5020,23.52,45.33,1013.31,1202
5021,23.67,45.41,1013.21,1203
5022,23.96,45.26,1013.28,1203
5023,23.43,45.63,1013.19,1195
5024,23.69,45.45,1013.2,1200
5025,23.71,44.86,1013.23,1191
5026,23.67,45.24,1013.23,1196
5027,23.68,45.24,1013.3,1197
5028,23.6,45.55,1013.24,1197
5029,23.81,45.28,1013.26,1201
5030,23.69,45.38,1013.26,1206
5031,23.76,45.75,1013.27,1192
5032,23.81,45.68,1013.23,1203
5033,23.92,45.25,1013.32,1197
5034,23.58,45.59,1013.19,1204
5035,23.67,45.35,1013.26,1203
5036,23.76,45.1,1013.34,1198
5037,23.51,45.46,1013.19,1208
5038,23.75,45.35,1013.28,1201
5039,23.97,45.35,1013.35,1202
5040,23.71,45.52,1013.22,1207
5041,23.72,45.48,1013.27,1203
5042,23.72,45.61,1013.29,1203
5043,23.65,45.92,1013.33,1203
5044,23.62,45.34,1013.22,1192
5045,23.57,45.71,1013.22,1204
5046,23.62,45.64,1013.23,1199
5047,23.67,45.07,1013.22,1202
5048,23.69,45.29,1013.39,1198
5049,23.7,45.3,1013.29,1202
5050,23.62,45.67,1013.23,1200
5051,23.7,45.51,1013.18,1206
5052,23.9,45.58,1013.26,1194
5053,23.67,45.8,1013.22,1191
5054,23.65,45.59,1013.29,1206
5055,23.73,45.68,1013.25,1199
5056,23.76,45.31,1013.22,1208
5057,23.62,45.46,1013.17,1204
5058,23.65,45.67,1013.2,1201
5059,23.52,45.37,1013.33,1202
5060,23.61,45.59,1013.25,1196
5061,23.67,45.19,1013.26,1196
5062,23.67,45.71,1013.23,1194
5063,23.55,45.25,1013.22,1198
5064,23.51,45.45,1013.22,1207
5065,23.74,45.4,1013.21,1201
5066,23.79,45.25,1013.31,1189
5067,23.68,45.48,1013.16,1200
5068,23.63,45.53,1013.24,1190
5069,23.67,45.64,1013.22,1202
5070,23.5,45.33,1013.28,1193
5071,23.52,45.51,1013.27,1199
5072,23.67,45.54,1013.27,1199
5073,23.76,45.66,1013.26,1201
5074,23.67,45.34,1013.27,1203
5075,23.72,45.09,1013.14,1196
5076,23.77,45.46,1013.2,1203
5077,23.52,45.45,1013.24,1200
5078,23.64,45.43,1013.27,1201
5079,23.76,45.12,1013.21,1209
5080,23.74,45.08,1013.24,1207
5081,23.68,45.65,1013.26,1189
5082,23.69,45.75,1013.28,1200
5083,23.68,45.33,1013.28,1195
5084,23.74,45.88,1013.28,1198
5085,23.83,45.44,1013.28,1203
5086,23.63,45.52,1013.27,1203
5087,23.57,45.46,1013.23,1194
5088,23.66,45.21,1013.33,1197
5089,23.72,45.9,1013.28,1207
5090,23.78,45.79,1013.2,1201
5091,23.71,45.54,1013.27,1202
5092,23.66,45.59,1013.23,1201
5093,23.57,45.4,1013.33,1203
5094,23.62,45.41,1013.09,1192
5095,23.81,45.5,1013.26,1207
5096,23.63,45.5,1013.22,1202
5097,23.49,45.66,1013.16,1196
5098,23.69,45.79,1013.29,1202
5099,23.69,45.72,1013.27,1201
5100,23.54,45.56,1013.17,1200
5101,23.49,45.49,1013.29,1203
5102,23.8,45.62,1013.25,1202
5103,23.49,45.4,1013.26,1195
5104,23.66,45.75,1013.36,1196
5105,23.85,45.7,1013.24,1203
5106,23.67,45.88,1013.26,1206
5107,23.69,45.41,1013.21,1206
5108,23.77,45.7,1013.26,1193
5109,23.59,45.45,1013.29,1203
5110,23.74,45.59,1013.26,1195
5111,23.74,45.49,1013.22,1196
5112,23.73,45.46,1013.2,1206
5113,23.54,45.59,1013.26,1205
5114,23.78,45.48,1013.23,1200
5115,23.65,45.46,1013.25,1199
5116,23.52,45.52,1013.32,1200
5117,23.81,45.74,1013.22,1198
5118,23.8,45.4,1013.25,1195
5119,23.66,45.52,1013.26,1206
5120,23.66,45.48,1013.19,1198
5121,23.57,45.57,1013.27,1196
5122,23.65,45.58,1013.18,1193
5123,23.64,45.89,1013.19,1202
5124,23.64,45.45,1013.17,1192
5125,23.7,45.77,1013.31,1198
5126,23.68,45.62,1013.25,1204
5127,23.69,45.75,1013.31,1196
5128,23.53,45.38,1013.31,1193
5129,23.59,45.43,1013.29,1192
5130,23.74,45.66,1013.23,1201
5131,23.61,45.62,1013.24,1200
5132,23.64,45.5,1013.24,1196
5133,23.57,45.49,1013.34,1193
5134,23.59,45.23,1013.17,1198
5135,23.59,45.15,1013.2,1191
5136,23.71,45.64,1013.22,1200
5137,23.56,45.58,1013.24,1197
5138,23.6,45.4,1013.26,1193
5139,23.55,45.7,1013.31,1200
5140,23.59,45.3,1013.2,1204
5141,23.75,45.35,1013.21,1202
5142,23.76,45.51,1013.34,1196
5143,23.45,45.62,1013.3,1208
5144,23.66,45.53,1013.28,1205
5145,23.59,45.6,1013.27,1201
5146,23.75,45.9,1013.21,1201
5147,23.58,45.69,1013.31,1190
5148,23.58,45.52,1013.3,1192
5149,23.66,45.82,1013.2,1192
5150,23.7,45.26,1013.32,1202
5151,23.69,45.45,1013.15,1193
5152,23.58,45.56,1013.24,1201
5153,23.51,45.13,1013.32,1207
5154,23.74,45.6,1013.2,1199
5155,23.57,45.56,1013.19,1207
5156,23.71,45.49,1013.27,1202
5157,23.74,45.45,1013.33,1196
5158,23.6,45.95,1013.34,1195
5159,23.47,45.53,1013.33,1201
5160,23.52,45.29,1013.3,1197
5161,23.51,45.29,1013.32,1202
5162,23.74,45.49,1013.23,1194
5163,23.63,45.8,1013.26,1196
5164,23.54,45.47,1013.31,1200
5165,23.76,45.46,1013.37,1198
5166,23.55,45.51,1013.32,1207
5167,23.56,45.58,1013.24,1196
5168,23.44,45.42,1013.21,1203
5169,23.52,45.69,1013.34,1194
5170,23.73,45.15,1013.27,1198
5171,23.5,45.58,1013.31,1198
5172,23.75,45.51,1013.27,1201
5173,23.65,45.1,1013.2,1196
5174,23.7,45.57,1013.32,1198
5175,23.68,45.37,1013.29,1201
5176,23.68,45.89,1013.22,1197
5177,23.48,45.51,1013.24,1195
5178,23.61,45.9,1013.32,1197
5179,23.69,45.58,1013.2,1192
5180,23.7,45.68,1013.2,1204
5181,23.66,45.44,1013.18,1208
5182,23.46,45.61,1013.17,1189
5183,23.69,45.77,1013.19,1192
5184,23.81,45.64,1013.18,1201
5185,23.65,45.98,1013.22,1188
5186,23.45,45.64,1013.27,1208
5187,23.71,45.5,1013.29,1205
5188,23.66,45.75,1013.29,1204
5189,23.54,45.55,1013.23,1202
5190,23.8,45.44,1013.23,1199
5191,23.71,45.42,1013.29,1204
5192,23.62,45.55,1013.28,1196
5193,23.49,45.73,1013.23,1205
5194,23.42,45.84,1013.21,1208
5195,23.59,45.78,1013.29,1198
5196,23.61,45.49,1013.19,1202
5197,23.56,45.51,1013.2,1203
5198,23.6,45.56,1013.27,1191
5199,23.63,45.65,1013.17,1200
5200,23.5,45.56,1013.33,1197
5201,23.69,45.83,1013.35,1199
5202,23.62,45.51,1013.29,1193
5203,23.43,45.49,1013.25,1201
5204,23.77,45.43,1013.23,1203
5205,23.56,45.8,1013.28,1204
5206,23.77,45.5,1013.25,1192
5207,23.61,45.58,1013.27,1193
5208,23.28,45.56,1013.23,1203
5209,23.75,45.72,1013.12,1190
5210,23.54,45.17,1013.27,1196
5211,23.47,45.43,1013.26,1205
5212,23.38,45.58,1013.21,1201
5213,23.7,45.31,1013.34,1201
5214,23.7,45.91,1013.3,1204
5215,23.42,45.33,1013.19,1188
5216,23.66,45.46,1013.3,1211
5217,23.66,45.64,1013.31,1200
5218,23.54,45.73,1013.2,1198
5219,23.76,45.72,1013.23,1206
5220,23.69,45.74,1013.19,1203
5221,23.52,45.52,1013.31,1199
5222,23.49,45.45,1013.2,1204
5223,23.56,45.47,1013.25,1206
5224,23.53,45.75,1013.3,1195
5225,23.58,45.73,1013.28,1189
5226,23.69,45.51,1013.17,1200
5227,23.51,45.43,1013.24,1199
5228,23.55,45.64,1013.28,1192
5229,23.58,45.49,1013.29,1199
5230,23.52,45.51,1013.31,1201
5231,23.73,45.72,1013.23,1200
5232,23.57,45.81,1013.19,1208
5233,23.54,45.34,1013.27,1193
5234,23.47,45.76,1013.31,1203
5235,23.63,45.68,1013.19,1204
5236,23.66,45.54,1013.2,1202
5237,23.52,45.61,1013.22,1193
5238,23.48,45.56,1013.19,1199
5239,23.38,45.52,1013.23,1205
5240,23.56,45.91,1013.29,1200
5241,23.65,45.82,1013.23,1205
5242,23.45,45.58,1013.28,1205
5243,23.42,45.66,1013.27,1195
5244,23.52,46.08,1013.24,1201
5245,23.55,45.44,1013.26,1197
5246,23.6,45.84,1013.26,1201
5247,23.55,45.86,1013.27,1202
5248,23.48,45.81,1013.25,1207
5249,23.68,45.53,1013.3,1203
5250,23.5,45.58,1013.34,1197
5251,23.48,45.71,1013.2,1203
5252,23.6,45.87,1013.2,1207
5253,23.56,45.3,1013.24,1199
5254,23.48,45.16,1013.29,1201
5255,23.43,45.71,1013.21,1204
5256,23.6,45.96,1013.18,1199
5257,23.8,45.23,1013.24,1202
5258,23.5,45.68,1013.19,1198
5259,23.57,45.6,1013.2,1192
5260,23.51,45.77,1013.33,1197
5261,23.54,45.68,1013.23,1199
5262,23.49,45.43,1013.26,1205
5263,23.54,45.81,1013.21,1196
5264,23.66,45.55,1013.17,1202
5265,23.54,45.57,1013.24,1208
5266,23.35,45.97,1013.21,1194
5267,23.47,45.64,1013.29,1206
5268,23.33,45.85,1013.2,1207
5269,23.5,45.45,1013.21,1196
5270,23.45,45.63,1013.2,1194
5271,23.52,45.94,1013.22,1199
5272,23.59,45.57,1013.24,1201
5273,23.46,45.43,1013.21,1201
5274,23.51,45.6,1013.3,1206
5275,23.54,45.48,1013.26,1196
5276,23.39,45.7,1013.28,1198
5277,23.56,45.78,1013.19,1198
5278,23.59,45.66,1013.25,1199
5279,23.47,45.36,1013.26,1202
5280,23.52,45.62,1013.34,1201
5281,23.45,45.64,1013.22,1204
5282,23.6,45.69,1013.28,1191
5283,23.67,45.77,1013.19,1204
5284,23.66,45.46,1013.19,1198
5285,23.61,45.75,1013.31,1198
5286,23.55,45.7,1013.19,1200
5287,23.58,45.64,1013.26,1200
5288,23.71,45.54,1013.23,1197
5289,23.53,46.3,1013.25,1195
5290,23.54,45.94,1013.23,1192
5291,23.48,45.49,1013.27,1202
5292,23.49,45.68,1013.3,1195
5293,23.6,45.62,1013.27,1200
5294,23.59,45.51,1013.33,1199
5295,23.51,45.69,1013.15,1200
5296,23.38,45.86,1013.31,1209
5297,23.4,45.68,1013.24,1198
5298,23.56,45.85,1013.23,1205
5299,23.6,45.43,1013.31,1201
5300,23.63,45.35,1013.24,1198
5301,23.54,45.99,1013.31,1192
5302,23.56,45.77,1013.24,1199
5303,23.51,45.72,1013.28,1205
5304,23.68,45.59,1013.24,1205
5305,23.4,45.73,1013.29,1205
5306,23.46,45.63,1013.18,1205
5307,23.35,45.43,1013.29,1210
5308,23.74,45.71,1013.2,1199
5309,23.44,45.11,1013.25,1195
5310,23.4,45.75,1013.23,1193
5311,23.63,45.89,1013.24,1202
5312,23.41,45.8,1013.17,1196
5313,23.6,45.37,1013.23,1207
5314,23.59,45.61,1013.37,1200
5315,23.62,45.49,1013.25,1196
5316,23.62,46.11,1013.32,1206
5317,23.54,45.58,1013.29,1205
5318,23.62,45.92,1013.24,1202
5319,23.34,45.69,1013.21,1204
5320,23.44,45.92,1013.27,1201
5321,23.51,45.91,1013.23,1209
5322,23.55,45.57,1013.29,1194
5323,23.4,45.8,1013.21,1197
5324,23.71,45.34,1013.19,1194
5325,23.63,45.86,1013.25,1197
5326,23.59,45.8,1013.23,1195
5327,23.72,45.83,1013.23,1215
5328,23.65,45.79,1013.24,1197
5329,23.5,45.93,1013.25,1196
5330,23.51,46.1,1013.17,1196
5331,23.4,45.82,1013.21,1205
5332,23.45,45.93,1013.25,1206
5333,23.5,45.69,1013.32,1203
5334,23.44,45.66,1013.21,1200
5335,23.71,45.77,1013.23,1206
5336,23.67,45.66,1013.29,1202
5337,23.61,45.67,1013.27,1203
5338,23.58,45.63,1013.28,1203
5339,23.48,45.7,1013.27,1193
5340,23.59,45.94,1013.28,1197
5341,23.42,45.56,1013.14,1199
5342,23.6,45.77,1013.31,1202
5343,23.25,46.06,1013.21,1203
5344,23.44,45.86,1013.24,1210
5345,23.59,45.64,1013.26,1196
5346,23.43,45.49,1013.2,1197
5347,23.39,45.92,1013.22,1207
5348,23.69,45.41,1013.25,1200
5349,23.53,45.79,1013.27,1195
5350,23.55,45.97,1013.22,1203
5351,23.45,45.54,1013.13,1200
5352,23.39,45.3,1013.39,1206
5353,23.48,45.52,1013.34,1203
5354,23.7,45.7,1013.26,1211
5355,23.51,45.63,1013.23,1190
5356,23.47,46.18,1013.18,1195
5357,23.49,45.86,1013.23,1199
5358,23.75,45.92,1013.25,1192
5359,23.56,45.96,1013.21,1197
5360,23.57,45.71,1013.23,1213
5361,23.51,45.5,1013.24,1203
5362,23.55,45.94,1013.29,1183
5363,23.43,45.77,1013.26,1201
5364,23.57,45.69,1013.28,1203
5365,23.41,45.98,1013.31,1195
5366,23.53,45.78,1013.17,1186
5367,23.38,45.68,1013.25,1189
5368,23.5,45.51,1013.25,1198
5369,23.36,45.84,1013.27,1194
5370,23.51,45.62,1013.2,1200
5371,23.36,45.43,1013.3,1208
5372,23.3,46.0,1013.13,1206
5373,23.58,45.36,1013.27,1203
5374,23.55,45.66,1013.25,1200
5375,23.55,45.61,1013.17,1199
5376,23.69,45.72,1013.22,1198
5377,23.63,45.89,1013.28,1197
5378,23.55,45.79,1013.16,1193
5379,23.38,45.58,1013.24,1203
5380,23.58,45.99,1013.31,1193
5381,23.51,45.76,1013.25,1201
5382,23.68,45.76,1013.24,1198
5383,23.71,45.77,1013.2,1203
5384,23.32,45.56,1013.3,1198
5385,23.45,45.86,1013.29,1200
5386,23.45,45.66,1013.18,1197
5387,23.43,45.87,1013.18,1204
5388,23.79,45.98,1013.33,1197
5389,23.71,45.97,1013.15,1193
5390,23.61,45.75,1013.24,1201
5391,23.51,45.6,1013.25,1198
5392,23.32,45.93,1013.24,1197
5393,23.37,45.44,1013.27,1202
5394,23.66,45.89,1013.22,1200
5395,23.4,45.61,1013.15,1192
5396,23.38,45.71,1013.3,1203
5397,23.52,45.5,1013.24,1207
5398,23.5,45.67,1013.21,1193
5399,23.58,45.71,1013.28,1203
5400,23.58,45.5,1013.31,1202
5401,23.44,45.77,1013.18,1191
5402,23.34,45.82,1013.32,1200
5403,23.44,45.56,1013.22,1207
5404,23.58,45.76,1013.23,1200
5405,23.52,45.64,1013.19,1194
5406,23.3,45.91,1013.21,1201
5407,23.53,46.41,1013.32,1195
5408,23.4,45.72,1013.33,1203
5409,23.56,45.69,1013.15,1199
5410,23.61,46.01,1013.26,1195
5411,23.52,45.65,1013.33,1203
5412,23.57,45.46,1013.35,1198
5413,23.57,45.92,1013.21,1209
